target	date	time	rank	keyword
01	2020-01-27	14:43:25	4	이부진
01	2020-01-27	14:43:25	5	덕구
01	2020-01-27	14:43:25	6	영화 1987
01	2020-01-27	14:43:25	7	양준일 나이
01	2020-01-27	14:43:25	8	끼리끼리
01	2020-01-27	14:43:25	9	2020 그래미
01	2020-01-27	14:43:25	10	돈
01	2020-01-27	14:43:25	11	4번째 확진자
01	2020-01-27	14:43:25	12	영화 돈
01	2020-01-27	14:43:25	13	영화 기방도령
01	2020-01-27	14:43:25	14	빌리 아일리시
01	2020-01-27	14:43:25	15	마이클 조던
01	2020-01-27	14:43:25	16	갓 오브 이집트
01	2020-01-27	14:43:25	17	이수혁
01	2020-01-27	14:43:25	18	rip
01	2020-01-27	14:43:25	19	평택
01	2020-01-27	14:43:25	20	블레이드3
01	2020-01-27	15:43:25	1	코비 브라이언트
01	2020-01-27	15:43:25	2	바디오브라이즈
01	2020-01-27	15:43:25	3	이부진
01	2020-01-27	15:43:25	4	1987
01	2020-01-27	15:43:25	5	영화 1987
01	2020-01-27	15:43:25	6	기방도령
01	2020-01-27	15:43:25	7	램페이지
01	2020-01-27	15:43:25	8	우한 폐렴 평택
01	2020-01-27	15:43:25	9	이한열
01	2020-01-27	15:43:25	10	4번째 확진자
01	2020-01-27	15:43:25	11	rip
01	2020-01-27	15:43:25	12	평택
01	2020-01-27	15:43:25	13	쥬비스
01	2020-01-27	15:43:25	14	블레이드3
01	2020-01-27	15:43:25	15	끼리끼리
01	2020-01-27	15:43:25	16	머니백
01	2020-01-27	15:43:25	17	2020 그래미
01	2020-01-27	15:43:25	18	음문석
01	2020-01-27	15:43:25	19	개리
01	2020-01-27	15:43:25	20	양준일 부인
01	2020-01-27	16:43:25	1	코비 브라이언트
01	2020-01-27	16:43:25	2	뺑반
01	2020-01-27	16:43:25	3	음문석 나이
01	2020-01-27	16:43:25	4	유산슬 라면
01	2020-01-27	16:43:25	5	머니백
01	2020-01-27	16:43:25	6	레드벨벳 싸이코
01	2020-01-27	16:43:25	7	이부진
01	2020-01-27	16:43:25	8	음문석
01	2020-01-27	16:43:25	9	이하늬
01	2020-01-27	16:43:25	10	2019 sbs 연기대상
01	2020-01-27	16:43:25	11	코비 브라이언트 딸
01	2020-01-27	16:43:25	12	이하늬 나이
01	2020-01-27	16:43:25	13	평택
01	2020-01-27	16:43:25	14	배우 이성민
01	2020-01-27	16:43:25	15	열혈사제
01	2020-01-27	16:43:25	16	램페이지
01	2020-01-27	16:43:25	17	쥬비스
01	2020-01-27	16:43:25	18	마이클 조던
01	2020-01-27	16:43:25	19	이성민 딸
01	2020-01-27	16:43:25	20	이수진 부장판사
01	2020-01-27	17:43:25	1	코비 브라이언트
01	2020-01-27	17:43:25	2	우한 폐렴 평택
01	2020-01-27	17:43:25	3	뺑반
01	2020-01-27	17:43:25	4	이부진
01	2020-01-27	17:43:25	5	평택
01	2020-01-27	17:43:25	6	탕준상
01	2020-01-27	17:43:25	7	유척
01	2020-01-27	17:43:25	8	소율
01	2020-01-27	17:43:25	9	선원마을
01	2020-01-27	17:43:25	10	쥬비스
01	2020-01-27	17:43:25	11	rip
01	2020-01-27	17:43:25	12	4번째 확진자
01	2020-01-27	17:43:25	13	마이클 조던
01	2020-01-27	17:43:25	14	월요일이 사라졌다
01	2020-01-27	17:43:25	15	크론병
01	2020-01-27	17:43:25	16	이수진 부장판사
01	2020-01-27	17:43:25	17	이수진
01	2020-01-27	17:43:25	18	개리
01	2020-01-27	17:43:25	19	박명수
01	2020-01-27	17:43:25	20	문희준
01	2020-01-27	18:43:28	1	코비 브라이언트
01	2020-01-27	18:43:28	2	쎄시봉
01	2020-01-27	18:43:28	3	오근태
01	2020-01-27	18:43:28	4	신과함께
01	2020-01-27	18:43:28	5	개리
01	2020-01-27	18:43:28	6	신과함께 인과연
01	2020-01-27	18:43:28	7	윤형주
01	2020-01-27	18:43:28	8	월요일이 사라졌다
01	2020-01-27	18:43:28	9	이부진
01	2020-01-27	18:43:28	10	도경완
01	2020-01-27	18:43:28	11	원주 코로나
01	2020-01-27	18:43:28	12	뺑반
01	2020-01-27	18:43:28	13	음문석 나이
01	2020-01-27	18:43:28	14	호텔 뉴브
01	2020-01-27	18:43:28	15	토르 라그나로크
01	2020-01-27	18:43:28	16	신과함께 3
01	2020-01-27	18:43:28	17	오나라
01	2020-01-27	18:43:28	18	마이클 조던
01	2020-01-27	18:43:28	19	걸캅스
01	2020-01-27	18:43:28	20	2019 sbs 연기대상
01	2020-01-27	19:43:28	1	코비 브라이언트
01	2020-01-27	19:43:28	2	쎄시봉
01	2020-01-27	19:43:28	3	신과함께
01	2020-01-27	19:43:28	4	윤보미
01	2020-01-27	19:43:28	5	원주 코로나
01	2020-01-27	19:43:28	6	츄
01	2020-01-27	19:43:28	7	원주
01	2020-01-27	19:43:28	8	체리블렛
01	2020-01-27	19:43:28	9	이부진
01	2020-01-27	19:43:28	10	토르 라그나로크
01	2020-01-27	19:43:28	11	이장희
01	2020-01-27	19:43:28	12	걸캅스
01	2020-01-27	19:43:28	13	신과함께 3
01	2020-01-27	19:43:28	14	쥬만지 새로운세계
01	2020-01-27	19:43:28	15	트윈폴리오
01	2020-01-27	19:43:28	16	진태현
01	2020-01-27	19:43:28	17	대구 우한폐렴
01	2020-01-27	19:43:28	18	원주 우한폐렴
01	2020-01-27	19:43:28	19	sf9
01	2020-01-27	19:43:28	20	월요일이 사라졌다
01	2020-01-27	20:43:59	1	코비 브라이언트
01	2020-01-27	20:43:59	2	김미성
01	2020-01-27	20:43:59	3	신미래
01	2020-01-27	20:43:59	4	백현숙
01	2020-01-27	20:43:59	5	신과함께 3
01	2020-01-27	20:43:59	6	이부진
01	2020-01-27	20:43:59	7	허참 나이
01	2020-01-27	20:43:59	8	걸캅스
01	2020-01-27	20:43:59	9	연기학원 원장
01	2020-01-27	20:43:59	10	원주 우한폐렴
01	2020-01-27	20:43:59	11	박재란
01	2020-01-27	20:43:59	12	신과함께
01	2020-01-27	20:43:59	13	밭을 매다
01	2020-01-27	20:43:59	14	연기학원 성폭행
01	2020-01-27	20:43:59	15	박재란가수나이
01	2020-01-27	20:43:59	16	원주 코로나
01	2020-01-27	20:43:59	17	체리블렛
01	2020-01-27	20:43:59	18	상의원
01	2020-01-27	20:43:59	19	배드파더스
01	2020-01-27	20:43:59	20	연기학원 원장 성폭행
01	2020-01-27	21:43:25	1	걸캅스
01	2020-01-27	21:43:25	2	코비 브라이언트
01	2020-01-27	21:43:25	3	원주 우한폐렴
01	2020-01-27	21:43:25	4	상의원
01	2020-01-27	21:43:25	5	이부진
01	2020-01-27	21:43:25	6	배틀트립
01	2020-01-27	21:43:25	7	타이베이
01	2020-01-27	21:43:25	8	인순이 나이
01	2020-01-27	21:43:25	9	김강훈
01	2020-01-27	21:43:25	10	인순이
01	2020-01-27	21:43:25	11	차오루
01	2020-01-27	21:43:25	12	4번째 확진자
01	2020-01-27	21:43:25	13	옥탑방의 문제아들
01	2020-01-27	21:43:25	14	쥬비스
01	2020-01-27	21:43:25	15	이미리
01	2020-01-27	21:43:25	16	마스크 관련주
01	2020-01-27	21:43:25	17	용인 우한폐렴
01	2020-01-27	21:43:25	18	연기학원 원장 성폭행
01	2020-01-27	21:43:25	19	이성경
01	2020-01-27	21:43:25	20	빌리 아일리시
